p_degradation_rate	0.0980909270721535
pro1_strength	0.000161299574692059
pro2_strength	0.0119639742125574
pro3_strength	4.22779173579179
pro4_strength	2.48177771799689
pro5_strength	1.33163387315348
pro6_strength	1.01474680933263
pro7_strength	0.791135635860565
pro8_strength	2.86780181993855
pro9_strength	4.38722803530855
rbs1_strength	0.0162875734187004
rbs2_strength	1.03283842252816
rbs3_strength	5.15326739985879
rbs4_strength	1.24496052884171
rbs5_strength	0.70814378014585
rbs6_strength	4.80564350729791
rbs7_strength	4.28484259696827
rbs8_strength	5.0513277249609
rbs9_strength	4.40880875223469
v1_Kd	0.339652062410929
v1_h	0.0964733387179428
v2_Kd	0.292786189555368
v2_h	0.165388113529317
v3_Kd	44.0206928117019
v3_h	0.13312000128687
v4_Kd	1.67373261167295
v4_h	0.0590234335537878
v5_Kd	0.0532379736341022
v5_h	2.4977907635615
v6_Kd	2.64699617242222
v6_h	3.85641687587356
v7_Kd	1.67380957037166
v7_h	2.15716663868403
v8_Kd	0.0352981808286604
v8_h	0.125066248483653
v9_Kd	3.40607777039323
v9_h	0.270336915403674
v10_Kd	0.689282992002552
v10_h	1.52247537136955
v11_Kd	2.25151535104031
v11_h	2.35717155418303
v12_Kd	0.351841764206523
v12_h	0.813811685570936
v13_Kd	0.466113620660283
v13_h	7.24954741984239
