p1_synthesis_rate	69.4166856450124
p2_synthesis_rate	0.197902562976822
p3_synthesis_rate_1	61.216887832442
p3_synthesis_rate_2	0.0421404574
p4_synthesis_rate_1	1.48789824378623
p4_synthesis_rate_2	0.0286306896362892
p5_synthesis_rate_1	2.70999358346357
p5_synthesis_rate_2	0.474941114865954
p5_synthesis_rate_3	0.0504107731387128
p6_synthesis_rate	33.5809738434088
p7_synthesis_rate	23.986004489213
p8_synthesis_rate	4.7345240699146
p9_synthesis_rate	13.6178699764582
p10_synthesis_rate	79.6493155297906
p11_synthesis_rate	0.0106404597999313
p1_synthesis_rate_2	0.0311257762822757
p1_degradation_rate	0.146058568849974
p2_degradation_rate	12.0851386215896
p3_degradation_rate	0.0449107190531519
p4_degradation_rate	7.73146287634083
p5_degradation_rate	51.7706346562169
p6_degradation_rate	0.033502902726154
p7_degradation_rate	0.0204470330146918
p8_degradation_rate	5.42208099736577
p9_degradation_rate	10.0596137926577
p10_degradation_rate	71.6281185626796
p11_degradation_rate	0.0192829600336128
r6_basal	0.0199067693606668
r11_basal	0.385273421541973
r1_Kd	0.485330907233117
r1_h	0.198362387002913
r2_Kd	0.0126688046792903
r2_h	0.0154606183371677
r3_Kd	9.23130450841692
r3_h	0.0506470636992464
r4_Kd	51.4059945687581
r4_h	0.0839383193696491
r5_Kd	3.24954772257807
r5_h	1.55249569818282
r6_Kd	0.0485426051043565
r6_h	10.7597321284332
r7_Kd	1.19544015995126
r7_h	1.08365658244028
r8_Kd	30.2682726472558
r8_h	20.1534942433295
r9_Kd	48.0118230883435
r9_h	0.0832314056235996
r10_Kd	1.45760065095522
r10_h	0.0334748229945896
r11_Kd	5.47054444785831
r11_h	0.0163250324379414
r12_Kd	0.130572793029005
r12_h	0.0234552877701651
r13_Kd	0.823634990357339
r13_h	2.21547077816385
r14_Kd	0.0101409382450815
r14_h	1.78339036512563
r15_Kd	8.40999061547935
r15_h	0.174086196086637
r16_Kd	0.439743073015384
r16_h	0.304677983639699
